orderCode,lane,customer,pickZipCode,dropZipCode,startMarket,endMarket,shipmentStatus,revenue,cost,profit,deliveredDate
"P-18303-2603","LAX → SFO","GLB Trucking LLC dba GLB Solutions","92805","94947","LAX","SFO","Complete",207,174.63,32.37,"2026-01-20"
"P-44848-2603","LAX → SAN","Back to the Roots, Inc","90021","92106","LAX","SAN","Complete",185,137.18,47.82,"2026-01-20"
"P-133199-2602","LAX → RDU","Priority1","90221","27705","LAX","RDU","Complete",316.44,361.78,-45.34,"2026-01-20"
"P-17543-2603","LAX → SEA","Worldwide Express","92337","98108","LAX","SEA","Complete",245,303.79,-58.79,"2026-01-20"
"P-23962-2603","LAX → SFO","Worldwide Express","90301","94520","LAX","SFO","Complete",200,163.58,36.42,"2026-01-20"
"P-124928-2602","EWR → SAT","Nolan Transportation Group","19462","78226","EWR","SAT","Complete",313.8,353.37,-39.57,"2026-01-20"
"P-23478-2603","LAX → PHX","Saks OFF 5th","90601","85742","LAX","PHX","Complete",600,452.22,147.78,"2026-01-20"
"P-17679-2603","DFW → RDU","Priority1","76051","27513","DFW","RDU","Complete",230.84,183.76,47.08,"2026-01-20"
"P-44516-2603","","Back to the Roots, Inc","30297","30513","ATL","","Complete",192,80.18,111.82,"2026-01-20"
"P-103782-2603","","BackToTheRoot Test Account","","90028","","LAX","Complete",0,0,0,"2026-01-20"
"P-44751-2603","LAX → LAX","Back to the Roots, Inc","90021","91739-8818","LAX","LAX","Complete",90,34.05,55.95,"2026-01-20"
"P-83968-2603","IAH → IAH","Back to the Roots, Inc","77055","77429","IAH","IAH","Complete",60,68.41,-8.41,"2026-01-20"
"P-48224-2603","LAX → SAN","Worldwide Express","91311","92110","LAX","SAN","Complete",120,183.49,-63.49,"2026-01-20"
"P-85803-2603","IAH → IAH","Back to the Roots, Inc","77055","77079-7319","IAH","IAH","Complete",81,148.22,-67.22,"2026-01-20"
"P-41972-2603","DFW → LAX","Worldwide Express","75006","90703","DFW","LAX","Complete",187.22,336.3,-149.08,"2026-01-20"
"P-17658-2553","CMH → SFO","Aritzia (United States of Aritzia)","43125","94304","CMH","SFO","Complete",75,69.49,5.51,"2026-01-20"
"P-43913-2553","CMH → MCO","Aritzia (United States of Aritzia)","43125","32824","CMH","MCO","Complete",3152,1168.32,1983.68,"2026-01-20"
"P-101085-2603","LAX → EWR","BackToTheRoot Test Account","91602","07102","LAX","EWR","Complete",405,0,405,"2026-01-20"
"P-15141-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94597","SFO","SFO","Complete",65,52.74,12.26,"2026-01-20"
"P-14752-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94597","SFO","SFO","Complete",130,105.49,24.51,"2026-01-20"
"P-23495-2603","LAX → PHX","Saks OFF 5th","90601","85254","LAX","PHX","Complete",450,164.91,285.09,"2026-01-20"
"P-121649-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91789","LAX","LAX","Complete",55,37.99,17.01,"2026-01-20"
"P-121886-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91789","LAX","LAX","Complete",55,37.99,17.01,"2026-01-20"
"P-15377-2603","SFO → SMF","Gopuff (Bevmo!)","94806","95928","SFO","SMF","Complete",90,130,-40,"2026-01-20"
"P-14719-2603","SFO → SMF","Gopuff (Bevmo!)","94806","95928","SFO","SMF","Complete",360,520,-160,"2026-01-20"
"P-132326-2602","EWR → EWR","Worldwide Express","18041","11232","EWR","EWR","Complete",215,301.44,-86.44,"2026-01-20"
"P-121521-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91303","LAX","LAX","Complete",70,39.65,30.35,"2026-01-20"
"P-120756-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91303","LAX","LAX","Complete",210,118.95,91.05,"2026-01-20"
"P-98518-2602","MEM → SAT","Priority1","38040","78109","MEM","SAT","Complete",244.2,267.56,-23.36,"2026-01-20"
"P-17597-2553","CMH → SMF","Aritzia (United States of Aritzia)","43125","95678","CMH","SMF","Complete",375,169.91,205.09,"2026-01-20"
"P-17642-2553","CMH → SFO","Aritzia (United States of Aritzia)","43125","94596","CMH","SFO","Complete",75,85.89,-10.89,"2026-01-20"
"P-15682-2603","","Gopuff (Bevmo!)","94806","95501","SFO","","Complete",1600,750,850,"2026-01-20"
"P-121943-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91786","LAX","LAX","Complete",110,65.75,44.25,"2026-01-20"
"P-122404-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91786","LAX","LAX","Complete",55,32.88,22.12,"2026-01-20"
"P-84566-2603","IAH → IAH","Back to the Roots, Inc","77055","77493","IAH","IAH","Complete",60,69.36,-9.36,"2026-01-20"
"P-17896-2553","CMH → PHX","Aritzia (United States of Aritzia)","43125","85254","CMH","PHX","Complete",265,118.82,146.18,"2026-01-20"
"P-128143-2602","SFO → LAS","Aritzia (General Freight)","94606","89109","SFO","LAS","Complete",627,188.13,438.87,"2026-01-20"
"P-18063-2553","CMH → DEN","Aritzia (United States of Aritzia)","43125","80206","CMH","DEN","Complete",150,175,-25,"2026-01-20"
"P-85353-2603","SFO → SFO","Back to the Roots, Inc","95131","94523","SFO","SFO","Complete",89,77.1,11.9,"2026-01-20"
"P-121271-2602","LAX → LAX","Gopuff (Bevmo!)","90021","90046","LAX","LAX","Complete",110,62.29,47.71,"2026-01-20"
"P-120771-2602","LAX → LAX","Gopuff (Bevmo!)","90021","90046","LAX","LAX","Complete",165,93.43,71.57,"2026-01-20"
"P-18075-2553","CMH → DEN","Aritzia (United States of Aritzia)","43125","80124","CMH","DEN","Complete",150,175,-25,"2026-01-20"
"P-14387-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94014","SFO","SFO","Complete",195,152.55,42.45,"2026-01-20"
"P-15411-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94014","SFO","SFO","Complete",65,50.85,14.15,"2026-01-20"
"P-20771-2553","CMH → SLC","Aritzia (United States of Aritzia)","43125","84107","CMH","SLC","Complete",175,175,0,"2026-01-20"
"P-121256-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91107","LAX","LAX","Complete",110,70.33,39.67,"2026-01-20"
"P-121174-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91107","LAX","LAX","Complete",55,35.16,19.84,"2026-01-20"
"P-47818-2603","LAX → LAX","Worldwide Express","91752","92675","LAX","LAX","Complete",110,127.63,-17.63,"2026-01-20"
"P-58729-2603","TPA → TPA","Saks OFF 5th","33619","34103","TPA","TPA","Complete",520,450,70,"2026-01-20"
"P-27319-2602","LAX → SMF","DoorDash","90021","95624","LAX","SMF","Complete",1062.5,785.83,276.67,"2026-01-20"
"P-126582-2602","SFO → PDX","Aritzia (General Freight)","94606","97223","SFO","PDX","Complete",605,641.47,-36.47,"2026-01-20"
"P-14533-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94598","SFO","SFO","Complete",130,225,-95,"2026-01-20"
"P-27574-2602","LAX → SMF","DoorDash","90058","95624","LAX","SMF","Complete",1062.5,785.93,276.57,"2026-01-20"
"P-23465-2603","LAX → PHX","Saks OFF 5th","90601","85016","LAX","PHX","Complete",450,162.98,287.02,"2026-01-20"
"P-47899-2603","DFW → DFW","Saks OFF 5th","75050","75052","DFW","DFW","Complete",300,150,150,"2026-01-20"
"P-23505-2603","LAX → PHX","Saks OFF 5th","90601","85226","LAX","PHX","Complete",450,201.6,248.4,"2026-01-20"
"P-17635-2553","CMH → SFO","Aritzia (United States of Aritzia)","43125","95050","CMH","SFO","Complete",75,66.49,8.51,"2026-01-20"
"P-17289-2553","CMH → SEA","Aritzia (United States of Aritzia)","43125","98105","CMH","SEA","Complete",375,248.16,126.84,"2026-01-20"
"P-17625-2553","CMH → SAN","Aritzia (United States of Aritzia)","43125","92122","CMH","SAN","Complete",100,133.94,-33.94,"2026-01-20"
"P-17587-2553","CMH → SFO","Aritzia (United States of Aritzia)","43125","94925","CMH","SFO","Complete",75,93.35,-18.35,"2026-01-20"
"P-15646-2603","SFO → SFO","Gopuff (Bevmo!)","94806","95032","SFO","SFO","Complete",260,193.72,66.28,"2026-01-20"
"P-15545-2603","SFO → SFO","Gopuff (Bevmo!)","94806","95032","SFO","SFO","Complete",65,48.43,16.57,"2026-01-20"
"P-15038-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94063","SFO","SFO","Complete",195,168.87,26.13,"2026-01-20"
"P-14232-2601","CMH → PHX","Aritzia (United States of Aritzia)","43125","85353","CMH","PHX","Complete",0,3039.25,-3039.25,"2026-01-20"
"P-121546-2602","LAX → LAX","Gopuff (Bevmo!)","90021","92374","LAX","LAX","Complete",110,99.76,10.24,"2026-01-20"
"P-122441-2602","LAX → LAX","Gopuff (Bevmo!)","90021","92374","LAX","LAX","Complete",55,49.88,5.12,"2026-01-20"
"P-15464-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94538","SFO","SFO","Complete",65,60,5,"2026-01-20"
"P-14541-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94538","SFO","SFO","Complete",260,240,20,"2026-01-20"
"P-47911-2603","DFW → IAH","Saks OFF 5th","75050","77433","DFW","IAH","Complete",650,558.24,91.76,"2026-01-20"
"P-14627-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94066","SFO","SFO","Complete",195,154.6,40.4,"2026-01-20"
"P-47463-2603","MIA → MIA","Saks OFF 5th","33055","33126","MIA","MIA","Complete",280,75.15,204.85,"2026-01-20"
"P-17685-2553","CMH → LAX","Aritzia (United States of Aritzia)","43125","91303","CMH","LAX","Complete",75,39.86,35.14,"2026-01-20"
"P-121312-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91316","LAX","LAX","Complete",165,90.44,74.56,"2026-01-20"
"P-47904-2603","DFW → IAH","Saks OFF 5th","75050","77479","DFW","IAH","Complete",450,220.8,229.2,"2026-01-20"
"P-14782-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94551","SFO","SFO","Complete",65,53.34,11.66,"2026-01-20"
"P-121046-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91387","LAX","LAX","Complete",220,180.4,39.6,"2026-01-20"
"P-121778-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91387","LAX","LAX","Complete",55,38.85,16.15,"2026-01-20"
"P-17341-2553","CMH → PDX","Aritzia (United States of Aritzia)","43125","97223","CMH","PDX","Complete",425,397.34,27.66,"2026-01-20"
"P-128105-2602","SFO → SAN","Aritzia (General Freight)","94606","92108","SFO","SAN","Complete",649,136.68,512.32,"2026-01-20"
"P-58736-2603","TPA → TPA","Saks OFF 5th","33619","33928","TPA","TPA","Complete",520,440,80,"2026-01-20"
"P-121001-2602","SAN → SAN","Gopuff (Bevmo!)","92064","92024","SAN","SAN","Complete",180,131.9,48.1,"2026-01-20"
"P-122358-2602","SAN → SAN","Gopuff (Bevmo!)","92064","92024","SAN","SAN","Complete",60,43.97,16.03,"2026-01-20"
"P-47438-2603","MIA → MIA","Saks OFF 5th","33055","33401","MIA","MIA","Complete",450,125.74,324.26,"2026-01-20"
"P-14734-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94010","SFO","SFO","Complete",130,142.06,-12.06,"2026-01-20"
"P-17751-2553","CMH → LAS","Aritzia (United States of Aritzia)","43125","89109","CMH","LAS","Complete",195,317.5,-122.5,"2026-01-20"
"P-120766-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91105","LAX","LAX","Complete",220,137.64,82.36,"2026-01-20"
"P-121805-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91105","LAX","LAX","Complete",55,34.41,20.59,"2026-01-20"
"P-17938-2553","CMH → PHX","Aritzia (United States of Aritzia)","43125","85251","CMH","PHX","Complete",380,231.18,148.82,"2026-01-20"
"P-58741-2603","TPA → TPA","Saks OFF 5th","33619","33559","TPA","TPA","Complete",450,200,250,"2026-01-20"
"P-14358-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94531","SFO","SFO","Complete",130,111.18,18.82,"2026-01-20"
"P-15789-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94531","SFO","SFO","Complete",65,55.59,9.41,"2026-01-20"
"P-47866-2603","DFW → IAH","Saks OFF 5th","75050","77494","DFW","IAH","Complete",450,213,237,"2026-01-20"
"P-120787-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91411","LAX","LAX","Complete",110,59.71,50.29,"2026-01-20"
"P-121564-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91411","LAX","LAX","Complete",55,29.85,25.15,"2026-01-20"
"P-121908-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91752","LAX","LAX","Complete",165,102.22,62.78,"2026-01-20"
"P-27419-2602","LAX → SMF","DoorDash","90021","95842","LAX","SMF","Complete",1062.5,814.17,248.33,"2026-01-20"
"P-14377-2603","SFO → SFO","Gopuff (Bevmo!)","94806","95125","SFO","SFO","Complete",195,142.86,52.14,"2026-01-20"
"P-126349-2602","SFO → SEA","Aritzia (General Freight)","94606","98004","SFO","SEA","Complete",815,572.6,242.4,"2026-01-20"
"P-17706-2553","CMH → SAN","Aritzia (United States of Aritzia)","43125","92108","CMH","SAN","Complete",100,136.68,-36.68,"2026-01-20"
"P-21165-2553","CMH → ORD","Aritzia (eComm)","43125","60007","CMH","ORD","Complete",195,162.5,32.5,"2026-01-20"
"P-17667-2553","CMH → LAX","Aritzia (United States of Aritzia)","43125","92626","CMH","LAX","Complete",200,115.18,84.82,"2026-01-20"
"P-14979-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94588","SFO","SFO","Complete",130,94.22,35.78,"2026-01-20"
"P-15319-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94588","SFO","SFO","Complete",130,94.22,35.78,"2026-01-20"
"P-131509-2602","SMF → LAX","Imperfect Foods","95240","91789","SMF","LAX","Complete",525,503.15,21.85,"2026-01-20"
"P-126741-2602","SFO → SFO","Aritzia (General Freight)","94606","95050","SFO","SFO","Complete",705,199.48,505.52,"2026-01-20"
"P-51352-2603","LAX → LAX","Worldwide Express","90670","92336","LAX","LAX","Complete",110,97.5,12.5,"2026-01-20"
"P-128035-2602","SFO → LAX","Aritzia (General Freight)","94606","91303","SFO","LAX","Complete",650,62.74,587.26,"2026-01-20"
"P-15351-2603","SFO → SFO","Gopuff (Bevmo!)","94806","95123","SFO","SFO","Complete",130,100,30,"2026-01-20"
"P-14365-2603","SFO → SFO","Gopuff (Bevmo!)","94806","95123","SFO","SFO","Complete",260,200,60,"2026-01-20"
"P-14698-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94578","SFO","SFO","Complete",195,156.13,38.87,"2026-01-20"
"P-47441-2603","MIA → MIA","Saks OFF 5th","33055","33434","MIA","MIA","Complete",450,234.26,215.74,"2026-01-20"
"P-126933-2602","SFO → LAS","Aritzia (General Freight)","94606","89106","SFO","LAS","Complete",2075,756.15,1318.85,"2026-01-20"
"P-47459-2603","MIA → MIA","Saks OFF 5th","33055","33323","MIA","MIA","Complete",340,57.11,282.89,"2026-01-20"
"P-17673-2553","CMH → LAX","Aritzia (United States of Aritzia)","43125","91210","CMH","LAX","Complete",75,35.81,39.19,"2026-01-20"
"P-17615-2553","CMH → LAX","Aritzia (United States of Aritzia)","43125","90067","CMH","LAX","Complete",75,44.78,30.22,"2026-01-20"
"P-58848-2603","MCO → MCO","Saks OFF 5th","32824","32821","MCO","MCO","Complete",307,114.32,192.68,"2026-01-20"
"P-122427-2602","LAX → LAX","Gopuff (Bevmo!)","90021","92253","LAX","LAX","Complete",150,91.67,58.33,"2026-01-20"
"P-121965-2602","LAX → LAX","Gopuff (Bevmo!)","90021","92253","LAX","LAX","Complete",750,458.33,291.67,"2026-01-20"
"P-121306-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91502","LAX","LAX","Complete",55,55.12,-0.12,"2026-01-20"
"P-121414-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91502","LAX","LAX","Complete",55,55.12,-0.12,"2026-01-20"
"P-121483-2602","LAX → LAX","Gopuff (Bevmo!)","90021","91773","LAX","LAX","Complete",110,89.51,20.49,"2026-01-20"
"P-17276-2553","CMH → SEA","Aritzia (United States of Aritzia)","43125","98004","CMH","SEA","Complete",600,491.35,108.65,"2026-01-20"
"P-14511-2603","SFO → SFO","Gopuff (Bevmo!)","94806","94526","SFO","SFO","Complete",195,136.57,58.43,"2026-01-20"
"P-120659-2602","OMA → ORD","Imperfect Foods","68460","60164","OMA","ORD","Complete",1515,1400,115,"2026-01-20"
"P-47884-2603","DFW → SAT","Saks OFF 5th","75050","78257","DFW","SAT","Complete",450,374.21,75.79,"2026-01-20"
"P-126404-2602","SFO → SEA","Aritzia (General Freight)","94606","98105","SFO","SEA","Complete",815,602.6,212.4,"2026-01-20"
"P-58855-2603","MCO → MCO","Saks OFF 5th","32824","32819","MCO","MCO","Complete",307,113.68,193.32,"2026-01-20"
"P-127062-2602","SFO → LAX","Aritzia (General Freight)","94606","90503","SFO","LAX","Complete",1800,275,1525,"2026-01-20"
"P-126974-2602","SFO → LAX","Aritzia (General Freight)","94606","92230","SFO","LAX","Complete",1300,480,820,"2026-01-20"
"P-58757-2603","TPA → TPA","Saks OFF 5th","33619","34222","TPA","TPA","Complete",450,230,220,"2026-01-20"
"P-47479-2603","MIA → MIA","Saks OFF 5th","33055","33180","MIA","MIA","Complete",340,73.51,266.49,"2026-01-20"
"P-120641-2602","OMA → SAT","Imperfect Foods","68460","78219","OMA","SAT","Complete",2030,1900,130,"2026-01-20"
"P-47878-2603","DFW → DFW","Saks OFF 5th","75050","75231","DFW","DFW","Complete",300,150,150,"2026-01-20"
"P-52108-2553","CMH → SLC","Aritzia (United States of Aritzia)","43125","84119","CMH","SLC","Complete",0,772.46,-772.46,"2026-01-20"
"P-40563-2553","CMH → ORD","Aritzia (United States of Aritzia)","43125","60106","CMH","ORD","Complete",952,820,132,"2026-01-19"
"P-27238-2602","LAX → SMF","DoorDash","90058","95842","LAX","SMF","Complete",1062.5,814.07,248.43,"2026-01-19"
"P-104765-2602","EWR → MIA","Gopuff","08003","33165","EWR","MIA","Complete",50,31.08,18.92,"2026-01-19"
"P-125171-2602","BWI → SMF","BT Trading LLC","20850","95695","BWI","SMF","Complete",852.28,747.84,104.44,"2026-01-19"
"P-19208-2603","SDF → MKE","Blue Grace Logistics","47130","53140","SDF","MKE","Complete",171.2,246.55,-75.35,"2026-01-19"
"P-58619-2602","LAX → EWR","Priority1","91406","10280","LAX","EWR","Complete",423,450.22,-27.22,"2026-01-19"
"P-45442-2603","MCO → MCO","Worldwide Express","32955","34736","MCO","MCO","Complete",130,162.7,-32.7,"2026-01-19"
"P-42269-2602","LAX → MIA","Priority1","91762","33181","LAX","MIA","Complete",385.2,736.38,-351.18,"2026-01-19"
"P-106644-2602","IAH → BWI","Worldwide Express","77478","20783","IAH","BWI","Complete",255.2,211.42,43.78,"2026-01-19"
"P-33121-2602","ELP → CLT","Worldwide Express","79927","28270","ELP","CLT","Complete",265.2,184.29,80.91,"2026-01-19"
"P-134078-2602","DFW → MIA","GLB Trucking LLC dba GLB Solutions","75236","33018","DFW","MIA","Complete",411.5,318.19,93.31,"2026-01-19"
"P-77997-2601","LAX → RDU","CubeDash","91710","27614","LAX","RDU","Complete",342.44,393.59,-51.15,"2026-01-19"
"P-53888-2602","LAX → EWR","Priority1","91763","08270","LAX","EWR","Complete",506,694.36,-188.36,"2026-01-19"
"P-123148-2602","RDU → GSO","Gopuff","27703","24060","RDU","GSO","Complete",733.33,119.21,614.12,"2026-01-19"
"P-135444-2602","LAX → SAN","eShipping - Sunlighten Saunas","92336","92024","LAX","SAN","Complete",200,137.08,62.92,"2026-01-19"
"P-134646-2549","IAH → DFW","Priority1","77048","76104","IAH","DFW","Complete",1088.8,1048.9,39.9,"2026-01-19"
"P-15467-2602","LAX → BWI","Worldwide Express","91748","20785","LAX","BWI","Complete",365.4,380.38,-14.98,"2026-01-19"
"P-14266-2601","CMH → LAX","Aritzia (United States of Aritzia)","43125","90021","CMH","LAX","Complete",3750,3109.18,640.82,"2026-01-19"
"P-49359-2602","LAX → MIA","Priority1","90201","33172","LAX","MIA","Complete",369.2,315.78,53.42,"2026-01-19"
"P-105041-2601","ORD → MSY","Worldwide Express","60062","39455","ORD","MSY","Complete",258,331.95,-73.95,"2026-01-19"
"P-62875-2602","LAX → SLC","Worldwide Express","92805","84653","LAX","SLC","Complete",200,263.72,-63.72,"2026-01-19"
"P-98717-2602","IAH → CVG","Priority1","77018","45152","IAH","CVG","Complete",200.36,171.03,29.33,"2026-01-19"
"P-63326-2601","EWR → MCO","Worldwide Express","07001","32904","EWR","MCO","Complete",260.2,325.74,-65.54,"2026-01-19"
"P-97869-2602","MDT → EWR","eShipping - Sunlighten Saunas","17109","11530","MDT","EWR","Complete",320,119.73,200.27,"2026-01-19"
"P-24441-2552","AUS → DFW","Manifest","78666","75028","AUS","DFW","Complete",705.04,400,305.04,"2026-01-19"
"P-81416-2602","ATL → TPA","Worldwide Express","30518","33527","ATL","TPA","Complete",236,232.75,3.25,"2026-01-19"
"P-63647-2602","DFW → BWI","FreightCenter Inc","75114","20850","DFW","BWI","Complete",295.2,196.68,98.52,"2026-01-19"
"P-112047-2602","ATL → MCO","Unis Transportation LLC","30134","32746","ATL","MCO","Complete",325,226.78,98.22,"2026-01-19"
"P-40253-2553","LAX → SLC","Worldwide Express","91605","84660","LAX","SLC","Complete",200,482.3,-282.3,"2026-01-19"
"P-126809-2602","LAX → SAN","Worldwide Express","92705","92024","LAX","SAN","Complete",120,117.18,2.82,"2026-01-19"
